timestamp,FVNT_V(V),OBVTC(K),ETC21(K),OFMTC(K),FPUMP_I(A),FTPT(psi),ETC4(K),ETC1(K),OVNT_I(A),PUF_I(A),ETC10(K),Thrust(lbf),FBANG_V(V),FRUNPT(psi),ETC2(K),LN2FILL_I(A),FVNT_I(A),FMV_I(A),OPV_V(V),Sense(V),CHPT2(psi),ETC7(K),OTTC3(K),OFILL_I(A),OPV_I(A),ETC14(K),FIPT(psi),PUISO2_I(A),ETC20(K),OMV_I(A),ODP(psi),OTTC2(K),Deluge_V(V),Ignitor_I(A),ETC12(K),OBV_I(A),PUISO2_V(V),FSISO2_V(V),ETC18(K),PUO_V(V),ORUNPT(psi),FMV_V(V),OBV_V(V),FPV_I(A),FBANG_I(A),OTPT(psi),OIPT(psi),FPV_V(V),PRPTO(psi),OTBTC(K),OVNT_V(V),Deluge_I(A),OFILL_V(V),ETC8(K),CHPT1(psi),FPUMP_V(V),LN2FILL_V(V),ETC6(K),FSISO2_I(A),PNPT(psi),Ignitor_V(V),OBANG_I(A),OITC(K),PRISO2_I(A),PUO_I(A),PRPT2(psi),PRISO2_V(V),PUPT2(psi),OMV_V(V),ETC13(K),OBANG_V(V),ETC16(K),PUF_V(V),OLVL(psi),FPUMP,FVNT,OBANG,OPV,OMV,FMV,OFILL,Deluge,FSISO2,Ignitor,FPV,PUF,PRISO2,PUISO2,PUO,LN2FILL,OVNT,OBV,FBANG
1757804401,23.793,295.625,287.68,90.614,-0.002,-3.809,287.549,288.357,0.102,0.094,289.406,-23.842,0.212,-0.805,288.238,0.001,0.103,0.002,23.763,4.405,-1.186,73.296,78.204,0.002,0.096,285.869,-6.336,0.002,288.281,0.002,-36.184,84.869,28.365,-0.002,288.043,0.096,1.653,23.791,286.584,23.743,3.057,1.692,23.733,0.098,0.006,42.969,-4.906,23.768,57.155,294.046,23.79,-0.002,1.647,288.19,-3.714,27.787,1.682,287.058,0.097,111.487,27.787,0.006,288.281,0.001,0.092,1500.039,1.656,-1.711,1.69,287.864,0.228,285.153,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.787,295.715,287.41,90.806,-0.002,-3.857,287.699,288.147,0.102,0.094,289.375,-22.252,0.212,-0.876,288.267,0.001,0.103,0.002,23.762,4.405,-1.186,73.859,77.834,0.002,0.096,286.11,-6.36,0.001,287.773,0.002,-36.792,84.935,27.7,-0.002,288.071,0.096,1.653,23.792,286.706,23.742,2.843,1.687,23.731,0.097,0.006,42.897,-4.667,23.765,57.012,294.046,23.79,-0.002,1.647,288.04,-3.737,27.568,1.681,287.027,0.097,111.726,27.568,0.006,287.773,0.001,0.091,1501.589,1.656,-1.806,1.689,287.833,0.227,285.216,23.731,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.795,295.535,287.504,90.279,-0.002,-3.785,287.458,288.119,0.102,0.094,289.528,-20.663,0.212,-0.829,288.357,0.001,0.103,0.002,23.762,4.405,-1.186,73.296,77.973,0.002,0.096,286.079,-6.336,0.002,288.046,0.002,-36.781,84.653,27.7,-0.002,288.046,0.096,1.655,23.792,286.496,23.738,2.748,1.689,23.734,0.097,0.006,42.969,-4.691,23.765,57.155,294.046,23.786,-0.002,1.647,288.221,-3.69,27.568,1.681,286.971,0.097,111.821,27.568,0.006,288.046,0.001,0.092,1502.542,1.654,-1.735,1.69,287.748,0.227,285.125,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.653,287.654,90.217,-0.002,-3.714,287.637,288.267,0.102,0.094,289.618,-22.252,0.212,-0.853,288.267,0.001,0.103,0.002,23.762,4.405,-1.234,73.859,78.197,0.002,0.096,285.9,-6.312,0.002,288.284,0.002,-36.359,85,27.7,-0.002,287.986,0.096,1.655,23.791,286.496,23.747,2.676,1.69,23.732,0.097,0.006,42.969,-4.763,23.765,56.964,294.046,23.795,-0.002,1.647,288.012,-3.714,27.568,1.681,286.939,0.097,111.726,27.568,0.006,288.284,0.001,0.092,1501.827,1.655,-1.83,1.69,287.926,0.227,285.065,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.793,295.653,287.561,90.744,-0.002,-3.809,287.697,288.176,0.102,0.094,289.287,-23.842,0.214,-0.829,288.116,0.001,0.103,0.002,23.762,4.405,-1.21,73.779,78.057,0.002,0.096,286.079,-6.289,0.001,288.522,0.002,-36.213,85.006,27.7,-0.002,287.986,0.096,1.657,23.794,286.556,23.738,2.414,1.693,23.733,0.097,0.006,42.802,-4.81,23.767,57.035,294.046,23.788,-0.002,1.649,288.278,-3.737,27.568,1.683,286.789,0.097,111.69,27.568,0.006,288.522,0.001,0.092,1501.827,1.652,-1.83,1.689,288.046,0.227,285.304,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.743,287.833,90.353,-0.002,-3.857,287.787,288.057,0.102,0.094,289.618,-22.252,0.214,-0.781,288.235,0.001,0.103,0.002,23.762,4.405,-1.282,73.779,78.057,0.002,0.096,285.9,-6.289,0.002,287.983,0.002,-36.753,85.143,27.751,-0.002,288.162,0.096,1.654,23.795,286.496,23.744,2.891,1.688,23.733,0.097,0.006,42.945,-4.691,23.767,57.035,294.046,23.788,-0.002,1.649,288.19,-3.714,27.158,1.683,287.058,0.097,111.702,27.158,0.006,287.983,0.001,0.092,1500.516,1.654,-1.782,1.687,287.983,0.227,285.125,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.569,287.742,90.285,-0.002,-3.737,287.492,288.357,0.102,0.094,289.647,-17.484,0.214,-0.876,288.119,0.001,0.103,0.002,23.762,4.405,-1.115,73.296,78.127,0.002,0.096,286.17,-6.265,0.001,288.346,0.002,-36.813,85.345,27.751,-0.002,288.167,0.096,1.654,23.787,286.706,23.74,3.272,1.687,23.734,0.097,0.006,42.969,-4.858,23.767,57.131,294.046,23.789,-0.002,1.649,288.19,-3.618,27.158,1.683,286.88,0.097,111.642,27.158,0.006,288.346,0.001,0.092,1500.874,1.655,-1.735,1.689,287.929,0.227,285.156,23.733,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.795,295.569,287.742,90.54,-0.002,-3.833,287.492,288.267,0.102,0.094,289.647,-17.484,0.214,-0.876,288.147,0.001,0.103,0.002,23.762,4.405,-1.115,73.859,77.68,0.002,0.096,286.079,-6.265,0.001,288.346,0.002,-36.813,84.791,27.751,-0.002,288.167,0.096,1.657,23.79,286.914,23.74,3.272,1.687,23.734,0.097,0.006,42.969,-4.858,23.767,57.083,294.046,23.786,-0.002,1.649,288.19,-3.618,27.158,1.683,286.88,0.097,111.583,27.158,0.006,288.346,0.001,0.092,1500.993,1.654,-1.735,1.689,287.929,0.227,285.185,23.733,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.795,295.267,287.742,90.54,-0.002,-3.833,287.546,288.267,0.102,0.094,289.647,-17.484,0.214,-0.876,288.147,0.001,0.103,0.002,23.762,4.405,-1.115,73.859,77.68,0.002,0.096,286.079,-6.241,0.001,288.346,0.002,-36.813,84.791,27.751,-0.002,288.167,0.096,1.657,23.79,286.914,23.74,3.272,1.687,23.734,0.097,0.006,42.969,-4.81,23.767,57.083,294.046,23.786,-0.002,1.649,288.159,-3.737,27.158,1.683,286.908,0.097,111.583,27.158,0.006,288.346,0.001,0.092,1500.993,1.654,-1.735,1.689,287.929,0.227,285.185,23.733,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.787,295.566,287.589,90.422,-0.002,-3.761,287.43,288.357,0.102,0.094,289.494,-20.663,0.212,-0.853,288.298,0.001,0.103,0.002,23.759,4.405,-1.377,73.296,77.987,0.002,0.096,286.079,-6.241,0.001,288.252,0.002,-36.62,85.625,28.389,-0.002,287.955,0.096,1.657,23.786,286.556,23.741,2.795,1.689,23.73,0.097,0.006,42.802,-4.81,23.765,57.035,294.046,23.787,-0.002,1.646,288.097,-3.785,27.593,1.679,287.084,0.097,111.678,27.593,0.006,288.252,0.001,0.092,1500.993,1.655,-1.83,1.689,287.895,0.227,285.185,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.788,295.329,287.68,90.416,-0.002,-3.928,287.43,288.326,0.102,0.094,289.465,-23.842,0.212,-0.781,288.326,0.001,0.103,0.001,23.759,4.405,-1.353,73.859,77.98,0.002,0.096,286.139,-6.289,0.002,287.839,0.002,-36.788,84.935,28.389,-0.002,288.196,0.096,1.654,23.789,286.675,23.74,2.867,1.691,23.732,0.097,0.006,42.897,-4.715,23.765,57.107,294.046,23.788,-0.002,1.646,288.25,-3.618,27.593,1.679,286.939,0.097,111.642,27.593,0.006,287.839,0.001,0.092,1501.112,1.654,-1.902,1.688,287.898,0.227,285.185,23.728,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.787,295.715,287.651,90.416,-0.002,-3.785,287.759,288.21,0.102,0.094,289.497,-23.842,0.212,-0.924,288.21,0.001,0.103,0.002,23.759,4.405,-1.258,73.376,77.834,0.002,0.096,285.929,-6.193,0.002,288.196,0.002,-36.763,85.071,28.389,-0.002,288.196,0.096,1.655,23.791,286.584,23.741,2.652,1.691,23.733,0.097,0.006,42.945,-4.786,23.765,57.083,294.046,23.789,-0.002,1.646,288.068,-3.642,27.593,1.679,286.758,0.097,111.762,27.593,0.006,288.196,0.001,0.091,1501.112,1.652,-1.83,1.691,287.839,0.227,285.213,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.788,295.566,287.473,90.478,-0.002,-3.904,287.609,288.207,0.102,0.094,289.318,-22.252,0.216,-0.924,288.326,0.001,0.103,0.002,23.76,4.405,-1.353,73.859,78.197,0.002,0.095,286.051,-6.289,0.002,288.193,0.002,-36.252,85,28.389,-0.002,288.074,0.096,1.654,23.792,286.647,23.743,2.533,1.691,23.731,0.098,0.006,42.921,-4.786,23.763,57.083,294.046,23.786,-0.002,1.647,288.19,-3.737,27.593,1.682,286.88,0.097,111.75,27.593,0.006,288.193,0.001,0.092,1499.324,1.652,-1.735,1.693,287.955,0.227,285.275,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.786,295.45,287.589,90.546,-0.002,-3.809,287.731,288.235,0.102,0.094,289.375,-20.663,0.216,-0.853,288.354,0.001,0.102,0.002,23.76,4.405,-1.353,73.779,77.98,0.002,0.095,286.079,-6.289,0.002,288.372,0.002,-36.424,85.345,27.483,-0.002,287.955,0.096,1.656,23.789,286.616,23.742,1.913,1.692,23.728,0.098,0.006,42.945,-4.81,23.763,57.035,294.046,23.791,-0.002,1.647,288.19,-3.69,27.388,1.682,286.939,0.097,111.69,27.388,0.006,288.372,0.001,0.092,1501.47,1.652,-1.854,1.689,287.776,0.227,285.364,23.731,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.625,287.649,90.614,-0.002,-3.785,287.728,288.267,0.102,0.094,289.494,-27.021,0.216,-0.829,288.326,0.001,0.103,0.002,23.76,4.405,-1.425,73.859,78.204,0.002,0.095,286.23,-6.217,0.002,287.867,0.002,-36.792,85.143,27.483,-0.002,288.105,0.096,1.655,23.79,286.647,23.742,2.604,1.692,23.734,0.098,0.006,42.85,-4.715,23.763,57.131,294.046,23.786,-0.002,1.647,288.281,-3.761,27.388,1.682,286.851,0.097,111.928,27.388,0.006,287.867,0.001,0.092,1499.205,1.653,-1.806,1.691,287.986,0.227,285.216,23.724,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.684,287.649,90.018,-0.002,-3.785,287.668,288.267,0.102,0.094,289.494,-27.021,0.216,-0.829,288.326,0.001,0.103,0.002,23.76,4.405,-1.019,73.859,77.973,0.002,0.095,285.931,-6.241,0.002,287.867,0.002,-36.792,84.928,27.483,-0.002,288.105,0.096,1.655,23.79,286.706,23.742,2.604,1.692,23.734,0.098,0.006,42.85,-4.786,23.763,57.131,294.046,23.786,-0.002,1.647,288.218,-3.69,27.388,1.682,286.789,0.097,111.928,27.388,0.006,287.867,0.001,0.092,1499.205,1.653,-1.806,1.691,287.986,0.227,285.216,23.724,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.684,287.561,90.018,-0.002,-3.785,287.668,288.267,0.102,0.094,289.584,-20.663,0.216,-0.805,288.326,0.001,0.103,0.002,23.76,4.405,-1.019,73.859,77.973,0.002,0.095,285.931,-6.241,0.002,288.077,0.002,-36.781,84.928,27.483,-0.002,288.136,0.096,1.655,23.79,286.706,23.741,2.986,1.689,23.736,0.098,0.006,42.85,-4.786,23.763,57.131,294.046,23.786,-0.002,1.647,288.218,-3.69,27.388,1.682,286.789,0.097,111.928,27.388,0.006,288.077,0.001,0.092,1499.205,1.653,-1.878,1.689,287.839,0.227,285.216,23.726,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.687,287.739,90.353,-0.002,-3.809,287.731,288.326,0.102,0.094,289.406,-17.484,0.214,-0.853,288.088,0.001,0.103,0.002,23.76,4.405,-1.401,73.859,78.057,0.002,0.095,286.139,-6.145,0.002,288.522,0.002,-36.198,84.869,27.728,-0.002,288.046,0.096,1.654,23.795,286.616,23.739,2.104,1.693,23.732,0.097,0.006,42.945,-4.667,23.765,57.131,294.046,23.787,-0.002,1.647,288.131,-3.618,27.56,1.684,286.939,0.097,111.773,27.56,0.006,288.522,0.001,0.092,1502.066,1.654,-1.806,1.691,287.926,0.227,285.364,23.724,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.792,295.597,287.561,90.279,-0.002,-3.761,287.461,288.238,0.102,0.094,289.465,-22.252,0.214,-0.853,288.119,0.001,0.102,0.002,23.76,4.405,-1.21,73.296,77.532,0.002,0.095,286.11,-6.36,0.001,287.717,0.002,-36.76,84.791,27.728,-0.002,288.193,0.096,1.653,23.789,286.647,23.745,2.724,1.69,23.734,0.097,0.006,42.993,-4.81,23.765,57.083,294.046,23.791,-0.002,1.647,288.068,-3.666,27.56,1.684,286.877,0.097,111.869,27.56,0.006,287.717,0.001,0.091,1500.397,1.655,-1.83,1.69,287.895,0.227,285.275,23.73,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.566,287.68,90.154,-0.002,-3.785,287.668,288.298,0.102,0.094,289.525,-20.663,0.214,-0.924,288.238,0.001,0.103,0.002,23.76,4.405,-1.067,73.296,78.42,0.002,0.095,286.108,-6.336,0.001,288.074,0.002,-36.813,85.071,27.728,-0.002,288.133,0.096,1.655,23.79,286.406,23.74,3.272,1.686,23.73,0.097,0.006,42.921,-4.858,23.765,57.083,294.046,23.785,-0.002,1.647,287.98,-3.642,27.56,1.684,286.849,0.097,111.762,27.56,0.006,288.074,0.002,0.092,1501.47,1.654,-1.759,1.688,287.955,0.227,285.153,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.792,295.416,287.651,90.682,-0.002,-3.785,287.816,288.36,0.102,0.094,289.497,-20.663,0.214,-0.781,288.36,0,0.103,0.002,23.765,4.405,-1.306,73.457,78.281,0.002,0.096,286.136,-6.336,0.002,288.193,0.002,-36.542,85.078,27.728,-0.002,288.133,0.096,1.654,23.796,286.374,23.739,2.938,1.686,23.736,0.097,0.006,43.04,-4.763,23.762,57.083,294.046,23.79,-0.002,1.647,288.343,-3.761,27.56,1.682,287.033,0.097,111.845,27.56,0.006,288.193,0.001,0.092,1500.635,1.657,-1.782,1.689,287.717,0.225,285.122,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.79,295.715,287.529,90.347,-0.002,-3.809,287.699,288.207,0.102,0.094,289.256,-23.842,0.214,-0.781,288.088,0,0.103,0.002,23.765,4.405,-1.139,73.859,77.609,0.002,0.096,286.346,-6.36,0.002,288.252,0.002,-36.184,84.587,27.087,-0.002,288.074,0.096,1.655,23.792,286.406,23.74,3.367,1.689,23.731,0.097,0.006,42.921,-4.786,23.762,57.035,294.046,23.782,-0.002,1.647,288.099,-3.666,27.724,1.682,286.908,0.097,111.773,27.724,0.006,288.252,0.002,0.092,1500.993,1.656,-1.782,1.69,287.836,0.225,285.213,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.684,287.651,90.676,-0.002,-3.737,287.549,288.116,0.102,0.095,289.497,-25.431,0.214,-0.829,288.176,0,0.103,0.002,23.765,4.405,-1.258,73.779,78.274,0.002,0.096,286.048,-6.384,0.001,288.312,0.002,-36.499,84.66,27.087,-0.002,287.955,0.096,1.656,23.79,286.644,23.742,2.795,1.693,23.734,0.097,0.006,42.993,-4.906,23.762,57.178,294.046,23.792,-0.002,1.647,288.159,-3.809,27.724,1.682,286.67,0.097,111.845,27.724,0.006,288.312,0.001,0.092,1501.47,1.654,-1.925,1.692,287.955,0.225,285.094,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.684,287.711,90.676,-0.002,-3.737,287.549,288.116,0.102,0.094,289.199,-22.252,0.214,-0.829,288.176,0,0.103,0.002,23.765,4.405,-1.258,73.779,78.274,0.002,0.096,286.048,-6.384,0.001,288.077,0.002,-36.738,84.66,27.087,-0.002,288.136,0.096,1.656,23.79,286.644,23.737,2.438,1.692,23.736,0.097,0.006,42.993,-4.906,23.762,57.178,294.046,23.792,-0.002,1.647,288.159,-3.809,27.724,1.682,286.67,0.097,111.845,27.724,0.006,288.077,0.001,0.092,1501.47,1.654,-1.806,1.689,287.839,0.225,285.094,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804401,23.791,295.684,287.711,90.086,-0.002,-3.737,287.549,288.116,0.102,0.094,289.199,-22.252,0.214,-0.829,288.176,0,0.103,0.002,23.765,4.405,-1.258,73.779,77.757,0.002,0.096,286.076,-6.384,0.001,288.077,0.002,-36.738,84.587,27.087,-0.002,288.136,0.096,1.656,23.79,286.434,23.737,2.438,1.692,23.736,0.097,0.006,42.993,-4.906,23.762,57.178,294.046,23.792,-0.002,1.647,288.159,-3.809,27.724,1.682,286.67,0.097,111.845,27.724,0.006,288.077,0.001,0.092,1501.47,1.654,-1.806,1.689,287.839,0.225,285.122,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.788,295.805,287.864,90.738,-0.002,-3.904,287.671,288.235,0.102,0.094,289.471,-22.252,0.214,-0.924,288.176,0,0.103,0.002,23.766,4.405,-1.139,73.779,77.609,0.002,0.096,285.991,-6.217,0.002,288.193,0.002,-36.227,84.725,27.511,-0.002,288.312,0.096,1.655,23.791,286.587,23.742,2.986,1.692,23.731,0.097,0.006,43.016,-4.691,23.764,57.155,294.046,23.786,-0.002,1.647,288.25,-3.642,27.63,1.683,286.999,0.097,111.964,27.63,0.006,288.193,0.001,0.092,1501.112,1.652,-1.806,1.689,287.776,0.226,285.156,23.733,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.795,295.597,287.527,90.223,-0.002,-3.761,287.699,288.238,0.102,0.094,289.253,-22.252,0.214,-0.876,288.238,0,0.103,0.002,23.766,4.405,-1.449,73.296,78.204,0.002,0.096,286.082,-6.36,0.001,288.491,0.002,-36.295,85.28,27.511,-0.002,287.955,0.096,1.655,23.789,286.618,23.745,3.153,1.69,23.734,0.097,0.006,42.993,-4.858,23.764,57.083,294.046,23.786,-0.002,1.647,288.133,-3.761,27.63,1.683,287.061,0.097,111.773,27.63,0.006,288.491,0.001,0.092,1500.993,1.656,-1.711,1.689,287.717,0.226,285.307,23.726,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.795,295.476,287.68,90.223,-0.002,-3.761,287.578,288.238,0.102,0.094,289.406,-22.252,0.214,-0.948,288.238,0,0.103,0.002,23.766,4.405,-1.163,73.296,78.204,0.002,0.096,286.082,-6.336,0.001,288.343,0.002,-36.713,85.28,27.511,-0.002,288.105,0.096,1.655,23.789,286.618,23.743,2.271,1.69,23.737,0.097,0.006,42.993,-4.953,23.764,57.083,294.046,23.786,-0.002,1.647,288.309,-3.666,27.63,1.683,287.178,0.097,111.773,27.63,0.006,288.343,0.001,0.092,1500.993,1.656,-1.759,1.688,287.807,0.226,285.307,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.795,295.476,287.68,90.676,-0.002,-3.761,287.578,288.238,0.102,0.094,289.406,-22.252,0.214,-0.948,288.238,0,0.103,0.002,23.766,4.405,-1.163,73.296,77.687,0.002,0.096,285.988,-6.336,0.001,288.343,0.002,-36.713,85.208,27.511,-0.002,288.105,0.096,1.655,23.789,286.406,23.743,2.271,1.69,23.737,0.097,0.006,42.993,-4.953,23.764,57.083,294.046,23.786,-0.002,1.647,288.309,-3.666,27.63,1.683,287.178,0.097,111.773,27.63,0.006,288.343,0.001,0.092,1500.993,1.656,-1.759,1.688,287.807,0.226,285.273,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.796,295.625,287.651,90.62,-0.002,-3.857,287.49,287.997,0.102,0.094,289.497,-19.073,0.213,-0.781,288.295,0.001,0.103,0.001,23.767,4.405,-1.234,73.779,78.064,0.002,0.096,286.048,-6.217,0.001,288.224,0.002,-36.452,85.15,27.511,-0.002,288.165,0.096,1.654,23.794,286.584,23.746,3.177,1.689,23.739,0.097,0.006,42.921,-4.739,23.764,57.083,294.046,23.785,-0.002,1.647,288.338,-3.666,27.63,1.681,286.968,0.097,111.917,27.63,0.006,288.224,0.001,0.092,1499.92,1.652,-1.759,1.691,287.986,0.228,285.273,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.789,295.566,287.439,90.546,-0.002,-3.761,287.609,288.179,0.102,0.094,289.582,-19.073,0.213,-0.829,288.238,0.001,0.103,0.002,23.767,4.405,-1.21,73.296,78.42,0.002,0.096,286.32,-6.432,0.001,288.522,0.002,-36.188,85.071,26.669,-0.002,288.224,0.096,1.653,23.787,286.738,23.739,2.938,1.691,23.738,0.097,0.006,42.945,-4.882,23.764,57.107,294.046,23.785,-0.002,1.647,288.25,-3.69,27.158,1.681,287.058,0.097,111.881,27.158,0.006,288.522,0.001,0.092,1500.635,1.659,-1.735,1.689,287.926,0.228,285.187,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.788,295.414,287.561,90.54,-0.002,-3.785,287.515,288.147,0.103,0.093,289.465,-22.252,0.213,-0.876,288.207,0.001,0.103,0.002,23.764,4.405,-1.163,73.859,77.973,0.002,0.096,285.872,-6.122,0.002,288.196,0.002,-36.706,84.653,26.669,-0.002,288.077,0.096,1.656,23.797,286.647,23.743,2.819,1.688,23.736,0.098,0.006,42.969,-4.715,23.768,57.131,294.046,23.788,-0.002,1.65,288.068,-3.666,27.158,1.683,286.758,0.097,111.94,27.158,0.006,288.196,0.001,0.092,1500.635,1.654,-1.759,1.687,287.839,0.227,285.156,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.791,295.597,287.773,90.416,-0.002,-3.833,287.699,288.388,0.102,0.094,289.618,-19.073,0.213,-0.829,288.329,0.001,0.103,0.002,23.764,4.405,-1.258,73.376,77.834,0.002,0.096,286.198,-6.265,0.002,288.255,0.002,-36.853,85.345,26.669,-0.002,288.196,0.096,1.656,23.795,286.437,23.74,3.51,1.693,23.73,0.098,0.006,42.921,-4.834,23.768,57.178,294.046,23.787,-0.002,1.65,288.278,-3.642,27.158,1.683,286.789,0.097,111.964,27.158,0.006,288.255,0.001,0.092,1499.801,1.653,-1.782,1.692,288.136,0.227,285.185,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.79,295.746,287.649,90.148,-0.002,-3.857,287.612,288.267,0.102,0.094,289.494,-20.663,0.213,-0.876,288.267,0.001,0.103,0.001,23.764,4.405,-1.258,73.859,77.68,0.002,0.096,285.988,-6.145,0.002,288.165,0.002,-36.749,85.065,26.669,-0.002,288.343,0.096,1.654,23.797,286.584,23.748,2.771,1.689,23.737,0.098,0.006,43.016,-4.667,23.768,57.107,294.046,23.791,-0.002,1.65,288.071,-3.69,27.158,1.683,287.058,0.097,111.964,27.158,0.006,288.165,0.001,0.092,1500.516,1.653,-1.735,1.688,287.986,0.227,285.213,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804402,23.791,295.687,287.589,90.416,-0.002,-3.833,287.612,288.269,0.102,0.094,289.613,-20.663,0.213,-0.924,288.269,0.001,0.103,0.001,23.764,4.405,-1.449,73.376,77.98,0.002,0.096,286.019,-6.289,0.001,288.431,0.002,-36.155,85.071,27.967,-0.002,288.074,0.096,1.657,23.795,286.616,23.745,3.272,1.691,23.735,0.098,0.006,42.993,-4.953,23.768,57.059,294.046,23.791,-0.002,1.65,288.25,-3.666,27.739,1.683,286.939,0.097,111.964,27.739,0.006,288.431,0.002,0.092,1500.397,1.655,-1.782,1.691,287.895,0.227,285.304,23.734,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
